Unnamed: 0,title,artist,lyrics
1369,Hoy Te Arrepientes,El Cartel de Nuevo León,"aunque tu quieras regresar
ya no se puede
no te das cuenta que ya todo termino
como pudiste lastimar mis sentimientos
como te atreviste a causarme un gran dolor
en que ganaste al compararme aun no lo entiendo
no te bastaron mis caricias ni todo mi amor
arrepentida veo que buscas la manera
de regresar pues no encontraste alguien mejor
que yo
hoy te arrepientes de la estupides que isiste
al dejarme sin fe
mientras buscabas alguien que fuera perfecto
con otro amor pronto te remplase
porque decides a regresar ahora que estoy
tratando de reconstruir mi corazon
lo sisite garras lo partiste en mil pedasos
no te importo y hoy me pides perdon
tu que pensabas que solo ivas a reir
tu muy confiada te lo intento con sufrir
bien dice el dicho que aquien que la hace la paga
que no me amabas sobre acuerdo tus palabras
porque decides a regresar ahora que estoy
tratando de reconstruir mi corazon
lo sisite garras lo partiste en mil pedasos
no te importo y hoy me pides perdon
tu que pensabas que solo ivas a reir
tu muy confiada te lo intento con sufrir
bien dice el dicho que aquien que la hace la paga
que no me amabas sobre acuerdo tus palabras"
1370,Hoy Te Digo Adiós,Lalo Osorno,"por todas las veces que nos hemos hecho daño
y nos hemos lastimado
los dos hemos llorado comprende corazón
pero es mejor decir adiós
a pesar de que tú fuiste la persona que yo quería a mi lado
es mejor ya no forzar la relación cada quien por su lado
se acabó
antes de que pase el tiempo y sea peor
no tiene caso seguir si ya ninguno de los dos siente lo mismo se marchitó nuestra flor
se acabó me cansé de ser el malo solo yo
de ser el que siempre te pide perdón y
sin embargo no hay rencores pero hoy te digo adiós
hace tiempo que supimos que esto era inevitable
el separarnos y alejarnos cada quien por su parte
es lo mejor cuando a los dos se nos acabó el amor
a pesar de que tú fuiste la persona que yo quería a mi lado
es mejor ya no forzar la relación cada quien por su lado
se acabó
antes de que pase el tiempo y sea peor
no tiene caso seguir si ya ninguno de los dos siente lo mismo se marchitó nuestra flor
se acabó me cansé de ser el malo solo yo
de ser el que siempre te pide perdón y
sin embargo no hay rencores pero hoy te digo adiós"
1371,Hoy Tengo Ganas de Ti,El Poder Del Norte,"hoy tengo ganas de ti 
quiero sentir tu cuerpo 
hoy escuhe una cancion 
que habla de lo que siento 
hoy este dia al despertar 
creia tener tu cuerpo 
despues oi la cancion 
que habla de lo que paso 
deborabas mi cuerpo 
era solo mi amohada 
a la sima del cielo 
con tu amor me llevabas 
unidos en un solo cuerpo 
a tiempo como el reloj 
ahi no habia mitades 
solo habia complementos 
y nadie nos cobraba 
ni un pedaso de cuerpo 
tal vez todo un sueño 
pero hoy tengo ganas de ti"
1372,Hoy,Torrente,"hoy
hoy
se acabo
el dolor
por fin
mi corazón
te tiene
a ti
hoy
hoy nace
una ilusión
por fin
tengo
tu amor
hoy
soy feliz
hoy
después de tanto
tiempo ya
hoy por fin
te voy
a besar
hoy por fin
ya te puedo
amar
hoy
murió la tristeza
que sin ti
yo tenía
al mirar
tu belleza
hoy todo
es alegría
hoy se acaba
la angustia
que tenía
el corazón
hoy me siento
completo
pues ya
tengo
tu amor
hoy te siente
mi alma que
por fin
ya eres mía
hoy se acaban
mis penas
hoy te entrego
mi vida
hoy te miro
a los ojos
le doy
gracias a dios
hoy se cumplen
mis sueños
pues ya
tengo
tu amor
hoy
hoy
después de tanto
tiempo ya
hoy por fin
te voy
a besar
hoy por fin
ya te puedo
amar
hoy
murió la tristeza
que sin ti
yo tenía
al mirar
tu belleza
hoy todo
es alegría
hoy se acaba
la angustia
que tenía
el corazón
hoy me siento
completo
pues ya
tengo
tu amor
hoy te siente
mi alma que
por fin
ya eres mía
hoy se acaban
mis penas
hoy te entrego
mi vida
hoy te miro
a los ojos
le doy
gracias a dios
hoy se cumplen
mis sueños
pues ya
tengo
tu amor
hoy"
1373,Huapango Torero,Lola Beltrán,"toro toro toro
mientras que las vaquillas so
en el tentadero única y nada más
nada más para los toreros
por fuera del redondel
por cierto de piedras hecho
sentado llora un chiquillo
sentado llora en silencio
con su muletilla enjuga
sus lágrimas de torero
con su muletilla enjuga
sus lágrimas de torero
la noche cae en silencio
la luna cuelga cuelga allá lejos
se empiezan a acomodar
las estrellas en el cielo
y rumbo hacia los corrales
se ve al chiquillo que va resuelto
él quiere torear un toro
su vida pone por precio
silencio
los caporales están durmiendo
los toros los toros en los corrales
andan inquietos
un capote en la coche
a la luz de la luna quiere torear
silencio
de pronto la noche hermosa
ha visto algo y está llorando
palomas palomas blancas
vienen del cielo vienen bajando
mentira si son pañuelos
pañuelos blancos llenos de llanto
que caen como blanca escarcha
sobre el chiquillo que ha agonizado
toro toro asesino
ojalá te lleve el diablo
toro toro asesino
ojalá te lleve el diablo
silencio
los caporales están llorando
"
1374,Huaraches Cruzados part Fuerza Regida,Dan Sanchez,"de los corridos originales
de mi compa dan
desde mazatlán viejo
jálese compa jesús amonos amonos
que se escuche
huarache cruzado
a veces de zapatito
pero siempre
bien cambiado
ropa de marca
la barba larga
corte bien cuidado
siempre andar
bien alineado
es de asentó golpeado
es muy enamorado
las mujeres más bonitas
siempre las carga a su lado
traigo el power
anda recio
en el ambiente
esta enclikado
el respeto
se ha ganado
pues los huevos
le han sobrado
un fierrito trae fajado
lo carga por si se ofrece
nunca es bueno ser confiado
camarón que se duerme
la corriente se ha llevado
y en que enemigos no han llegado
siempre anda bien abusado
nuestro peso ya está dando
las bolsitas de blanquita
buenas ferias están dejando
soy amigo del amigo
no andamos chapulineando
con la gente trabajando
el peso andamos correteando
y pura fuerza regia viejo
otro pedo o no mi compa dan
así no más viejo puro rancho humilde
apenitas ya no andamos
hace tiempo que la ruina
y el piojito lo tiramos
no digo que tengo mucho
gracias a dios la llevamos
donde mismo ya no estamos
hoy billetes fabricamos
con su tío agradecido
es un hombre ocnigente
de valor y decidido
buena escuela trae el viejo
por eso tiene lo obtenido
cuando se le ha ofrecido
su apoyo ha recibido
en estas calles buen amigo
en las buenas y malas
siempre ha estado al cien conmigo
tenemos varias parrandas
a sañas hemos vividos
juntos nos hemos divertidos
sin hacer tanto ruido
con unas buenas piedras
relajado semudiato
con dos es un placebo
un san judas que lo cuida
para que salgan los deberes
a todos brindo respetos
ya me despido de ustedes
a aquí tienen a un amigo
nada más con lo mío
nunca se me enreden"
1375,Hubo de Todo,Priscila Y Sus Balas de Plata,"cerre los ojos y pense
que yo era tu y me abraze
acorrucada me quede
sintiendote sintiendote
hullo el frio de mi piel
y se tibio tu domisel
y me dormi y te soñe ya sabes como
porque en mi sueño hubo pasion
hubo placer hubo de todo
y asi llego el amanecer
el sol entro por mi ventana
y el sueño aquel tambien se fue
tambien se fue con la mañana
y desperte del sueño aquel ya sabes como
porque en mi sueño hubo pasion
hubo placer hubo de todo"
1376,Humilde De Abolengo,Código FN,"cuando era niño antes no tenía nada
ahora la vida se ha portado diferente
me ha dado cosas que jamás pensé tenerlas
soy hombre serio una persona influyente
le di a mi madre un porvenir y un buen presente
dejé muy claro que soy un hombre decente
ella me dio algo que jamás podré pagarle
me dio la vida y esa no la compra nadie
nací con hambre de algún día superarme
si a algo le tiras un día tienes que pegarle
poco a poquito fui escalando en esta vida
nadie ha podido ser amigo de la ruina
tengo negocios que con ellos me mantengo
para qué creerme si yo sé de donde vengo
la sencillez es la que me ha dado el respeto
y la humildad esa la traigo de abolengo
para ser grande en la vida
hay que estar con la gente
no por encima de ella
y aquí andamos en código
yo soy nativo de un ranchito entre las sierras
entre barrancos entre brechas y entre piedras
ahí me enseñé a dar mis primeros pasos
mientras mi madre me tomaba de la mano
las injusticias de la vida he superado
porque al trabajo yo jamás me le he rajado
aquí seguimos trabajando día con día
para que no le falte nada a la familia
a una persona le agradezco su confianza
por sus consejos y también sus enseñanzas
a ese hombre le tengo mucho respeto
nunca se olvide de lo mucho que lo quiero
mando un abrazo para toda la manada
tengo el carácter para hacer lo que me plazca
nunca se olviden cuando hay vida hay esperanza
y un hombre vale lo que vale su palabra"
1377,Hyphyando Hasta La Madre,Los Capos de Mexico,"ando acelerado compas
bien hyphyando hasta la madre
quiero seguir la parranda
con la banda y los norteños
que toquen corridos perros
mientras me jalo unas lineas
para andar alivianado
y con la bateria llena
para acabar las cervezas
pa andar hyphy un perico
para quitarse las ganas
una nena se los digo
aqui esta el carton de chelas
y una bolsa de polvito
tambien aqui esta la nena
eso todo lo que pido
esta noche me amanesco
o me muero en la loquera
al fin que ese es mi gusto
me encanta la borrachera
por billetes no paramos
traigo llena la cartera
y si se acaba no hay pedo
pues le saco la chequera
los capos de mexico
ahy viene la clika compas
anda bien acelerada
esa clika es bien perrona
una de las mas pesadas
venganse pa aca cabrones
que aqui yo traigo perico
vamos a ponernos todos
con chupe y suspiros
esta noche me amanesco
o me muero en la loquera
al fin que ese es mi gusto
me encanta la borrachera
por billetes no paramos
traigo llana la cartera
y si se acaba no hay pedo
yo le saco la chequera
puro hyphy pesado"
1378,Háganse a Un Lado part Enigma Norteño y Neton Vega,Legion RG,"háganse un lado nomás
si ven pasar
varias camionetas placosas en chinga
que colgado el sombrero traen
del salado a culiacán
se escuchan bramar
de la volkswagen se ven unidades con cajas
no les podemos decir más
si hay novedad
del carrizal
si hay un evento salen patrullonas de allá
de la mona y también de quilá
vida es una nomás
comprada no está
yo por eso la gozo mientras voy paral pozo
de todos modos nada te has de llevar
y se recuerda a quien no está
un viejón ondeado allá de los llanos
jamás se cansó de pelear
fue un inicio y final
gonzalo en el golfo el 4 en las huertas
también se rifó el oriental
la empresa seguirá
del álamo viene el sombrero
qué sombra nos da
afirmativo mi compa
porque aunque el sombrero va de lado
no creo que se caiga viejo
puro enigma norteño
ajá
y así suena la legión rg mi compa
cómo no ? 
y así suena el neton
jálese la greña
me miran placosón
no creo en el amor
tengo peguecito no estoy muy carita
pero bajo un que otro calzón
me le encomiendo a dios
en cada labor
no porque ande en esto
no tenga derecho pedirle me cuide el señor
cuarenta años y nomás
lo buscan y no pueden dar con el viejo
que no ha pisado ni un penal
el m seguirá
es un chingo de gente a la orden del jefe
un flaco que poco han de mirar
la empresa seguirá
del álamo viene el sombrero
qué sombra nos da"
1379,Háganse a Un Lado part Legion RG y Neton Vega,Enigma Norteño,"háganse un lado nomás
si ven pasar
varias camionetas placosas en chinga
que colgado el sombrero traen
del salado a culiacán
se escuchan bramar
de la volkswagen se ven unidades con cajas
no les podemos decir más
si hay novedad
del carrizal
si hay un evento salen patrullonas de allá
de la mona y también de quilá
vida es una nomás
comprada no está
yo por eso la gozo mientras voy paral pozo
de todos modos nada te has de llevar
y se recuerda a quien no está
un viejón ondeado allá de los llanos
jamás se cansó de pelear
fue un inicio y final
gonzalo en el golfo el 4 en las huertas
también se rifó el oriental
la empresa seguirá
del álamo viene el sombrero
qué sombra nos da
afirmativo mi compa
porque aunque el sombrero va de lado
no creo que se caiga viejo
puro enigma norteño
ajá
y así suena la legión rg mi compa
cómo no ? 
y así suena el neton
jálese la greña
me miran placosón
no creo en el amor
tengo peguecito no estoy muy carita
pero bajo un que otro calzón
me le encomiendo a dios
en cada labor
no porque ande en esto
no tenga derecho pedirle me cuide el señor
cuarenta años y nomás
lo buscan y no pueden dar con el viejo
que no ha pisado ni un penal
el m seguirá
es un chingo de gente a la orden del jefe
un flaco que poco han de mirar
la empresa seguirá
del álamo viene el sombrero
qué sombra nos da"
1380,Híbrido,Virlán García,"que por qué invierto mi tiempo en componerles unos versos
ya supe que algunas ratas querían probar de mi queso
y no van a obtenerlo
y es que no se lo merecen porque de valor carecen
porque ya mucho fui bueno y lo he pensado en estos meses
y hoy soy alguien nuevo
ahora los que se tiraban son amigos codo a codo
podridos de hipocresía yo soy rey y ustedes jotos
y no hablo de la baraja hablo de que valen muy poco
ahora sí ando generando y dios me protege del cielo
buscando llenar mi hueco y yo se las compongo riendo
nomás la pura puntita viejo
fierro
me conocieron muy verde y el que es bueno nunca pierde
pero un día dije está bueno aquí nadie va a detenerme
les ganó el billete
híbrido y demonio he sido por un ángel protegido
mal portado y precavido pues perfecto nunca he sido
voy a cortar el hilo
por no entender el idioma el indio se quedó en el llano
váyanse a chingar su madre agarraditos de la mano
y hablen entre sus espaldas como están acostumbrados
ahora los que se tiraban son amigos codo a codo
podridos de hipocresía yo soy rey y ustedes jotos
y no hablo de la baraja hablo de que valen muy poco
ahora sí ando generando y dios me protege del cielo
y es que el trabajo que yo hago no lo hace cualquier pendejo"
1381,Ignoraste Mis Lagrimas,Pancho Barraza,"mientras bailabas y reías
mi corazón dañabas más
mientras ese compás se oía
no parabas de bailar
mientras que la noche crecía
mi corazón dañabas más
para ti yo no existía
tú ignoraste mis lágrimas
ignoraste mis lágrimas
de amor amor
ignoraste mis lágrimas
y no hay perdón
no quiso dártelo mi corazón
mi roto corazón
ignoraste mis lágrimas
de amor a amor
ignoraste mis lágrimas
y mi dolor
bailaste al ritmo de cualquier canción
solo te miro yo
solo te miro yo
y mi dolor
el dolor que llevo en el alma
lo cubro con mi disfraz
el disfraz de gente moderna
que no sabe de celar
pero yo pienso a la antigua
me duele verte bailar
pero lo que más me duele
es que ignoraste mis lágrimas
ignoraste mis lágrimas
de amor a amor
ignoraste mis lágrimas
y no hay perdón
no quiso dártelo mi corazón
mi roto corazón
ignoraste mis lágrimas
de amor a amor
ignoraste mis lágrimas
y mi dolor
bailaste al ritmo de cualquier canción
solo te miro yo
solo te miro yo
y mi dolor"
1382,Ilegal,Grupo Recluta,"buenos días niños
voy a pasar lista
francisco ? 
presente
maría ? 
presente maestra
jorge ?  jorge ? 
yo ya no estoy presente profesora
aquí me encuentro en el desierto con demora
éramos 20 de los 5 que hay ahora
y el coyote dice que faltan 3 horas
así fue mi paso por la frontera
con un sueño porque el hambre no te espera
con la fe de poner en alto contreras
como todo mexicano que se aferra
me dieron un trabajito en el campo
por la noches fue un vagón de tren mi cuarto
cuando hay ganas el esfuerzo no es para tanto
hasta me tocaba reírme entre llanto
para el mundo un ilegal para mamá un niño valiente
el norte es muy diferente a lo que piensa mucha gente
no llueven billetes
y como de costubre
puro alumbre y arriba méxico
de niño a hombre pasé en unos meses
un abrazo de mamá deseé mil veces
pero un sueño en mi mente fue constante
luche fuerte hasta sacarlos adelante
poco a poco mandé algo para el ranchito
mis papás dejaron de sufrir poquito
aunque el frío y el hambre ya no atacaban
me extrañaban lo notaba en las llamadas
para el mundo un ilegal para mamá un niño valiente
el norte es muy diferente a lo que piensa mucha gente
no llueven billetes"
1384,Impala 86,Adriel Favela,"se vienen pensamientos a la mente
cómo hacer billetes ?  cómo ser más fuerte ? 
viviendo mi vida siempre a mi modo
un bolón de cholos que están al pendiente
impala 86 miran zumbando
rines bien cromados ando por san pancho
un fierro debajo de los asientos
ando bien contento ya no tengo miedo
atentados tuve varios
pero dios no me dejó caer para bajo
si hoy la vida me sonríe
es porque siempre he aguantado los vergazos
él se pasea por spain en europa lo ven
ciento ochenta va marcándole el tablero
rayada toda la piel malos tiempos pasé
toqué fondo pero hoy vivo contento
oh oh ohohohohohoh
los rezos de mi madre y un rosario
me siguen cuidado dondequiera que ando
la vida me ha cambiado de a putazo
siempre lo soñaba hoy lo ven logrado
atentados tuve varios
pero dios no me dejó caer para bajo
si hoy la vida me sonríe
es porque siempre he aguantado los vergazos
él se pasea por la en san diego lo ven
en tijuana tiene amigos muy cercanos
el desierto lo vio crecer a la tribu le es fiel
buenas enseñanzas los viejos le han dado
oh oh ohohohohohoh
buenas enseñanzas le han dado"
1385,Imposible Olvidarte,KPaz De La Sierra,"imposible se me hace olvidarte
aunque vivas ausente de mí
aunque el tiempo transcurra incesante
más y más yo me acuerdo de ti
y después de que el sepulcro nos cubra
todavia desde ahi te amaré
porque dentro de mi alma has vivido
con amor con ternura y con fe"
1386,Indispensable,Los Reyes de Sinaloa,"eso que yo siento por ti
es muy dificil para mi explicarlo
aunque algunas veces quisiera gritarlo
y no hay palabras para describir
que lo yo siento por ti
es algo tan profundo y tan inmenso
es algo tan real y tan intenso
y necesito eso para vivir
por que no se dice pero se siente
por que no se explica pero se comprende
por que no hay momento que estes conmigo y me sienta feliz
por que es como fuego que no quema
es la sangre que corre en mis venas
por que para mi eres tan indispensable para sonreir
por que yo respiro solo de tu aliento
si no estas conmigo me muero muy lento por que tu eres una gran necesidad para sobrevivir
por que no se dice pero se siente
por que no se explica pero se comprende
por que no hay momento que estes conmigo y me sienta feliz
por que es como fuego que no quema
es la sangre que corre en mis venas
por que para mi eres tan indispensable para sonreir
por que yo respiro solo de tu aliento
si no estas conmigo me muero muy lento por que tu eres una gran necesidad para sobrevivir
te amo pollita"
1387,Inevitable,Siggno,"les dije
a mis labios
les dije
clarito
que no
te contaran
que te necesito
que fuera
un secreto
que me lo guardara
hasta
que llegara
el momento
preciso
y lo prometieron
juraron
callarlo
no sé
si cumplieron
empiezo
a dudarlo
mis ojos
no mienten
y tú sabes
slgo
apoco
ya sabes
que me gustas
tanto
que sueño
con verte
y tenerte
cerquita
y que
me enloquece
tu cara
bonita
inevitable
un amor
de estos
no es
tan fácil
de ocultar
me descubriste
pues
tenía
que pasar
como esconderlo
si eres
mi necesidad
desde
hace
tanto
inevitable
seguir
hablando
ahora
que sabes
la verdad
mi único
sueño
es que
tú
te sientas
igual
dime
que si
que yo
me muero
por probar
tus lindos
labios
que sueño
con verte
y tenerte
cerquita
y que
me enloquece
tu cara
bonita
inevitable
un amor
de estos
no es
tan fácil
de ocultar
me descubriste
pues
tenía
que pasar
como esconderlo
si eres
mi necesidad
desde
hace
tanto
inevitable
seguir
hablando
ahora
que sabes
la verdad
mi único
sueño
es que
tú
te sientas
igual
dime
que si
que yo
me muero
por probar
tus lindos
labios
dime
que si
dime
que si"
1388,Inevitable,Ángela Aguilar,"me es inevitable el pensarte tanto
y tú no me amaste solo me quisiste un rato
aunque me sienta tonta yo debo aceptar
que sí me imaginaba junto a ti poder estar
me sobraron las ganas y aposté por ti
nunca me imaginaba el que tú fueras así
lo triste es que el despecho me acerca más a ti
sabiendo que jamás darás lo mismo que te di
y duele tanto
que no sientas lo mismo que hoy te canto
pero este llanto
calmará mi sed de amor
y encontraré algo mejor
en otro lado
en otro lado
en otro lado ohoh
me es inevitable el pensarte tanto
y tú no me amaste solo me quisiste un rato
aunque me sienta tonta yo debo aceptar
que sí me imaginaba junto a ti poder estar
me sobraron las ganas y aposté por ti
nunca me imaginaba el que tú fueras así
lo triste es que el despecho me acerca más a ti
sabiendo que jamás darás lo mismo que te di
y duele tanto
que no sientas lo mismo que hoy te canto
pero este llanto
calmará mi sed de amor
y encontraré algo mejor
en otro lado
inevitable
inevitable
inevitable"
1389,Infiel y Mentirosa,Presizzo,"que vas 
a inventar 
ahora
cuál será 
el nuevo 
pretexto
no me digas 
que otra 
vez 
estoy alucinando 
esto
por hay 
dicen
las malas 
lenguas 
que moldeaban
tu figura 
sé que 
me pusiste 
el cuerno
para mí 
buena fortuna
porque 
ya me tienes 
harto 
con ese 
maldito 
juego
ya no volverás 
a darme 
más atole 
con el dedo 
que te crean
tus amigas 
tu diario 
y tus vecinas
porque 
con esas 
mentiras 
en verdad 
que estas 
podrida
primero muerto 
que volver 
a verte 
si tú marcaste
una p
en mi frente 
con que cinismo 
vienes 
a rogarme 
dices 
que lo sientes
primero 
muerto
que besar 
tu boca
si le 
has metido 
quien sabe 
qué cosas
eres 
morbosa 
enferma 
mala asquera 
una facilota 
ya eres 
famosa 
por infiel 
y mentirosa
que te crean
tus amigas 
tu diario 
y tus vecinas
porque 
con esas 
mentiras 
en verdad 
que estas 
podrida
primero muerto 
que volver 
a verte 
si tú marcaste
una p
en mi frente 
con que cinismo 
vienes 
a rogarme 
dices 
que lo sientes
primero 
muerto
que besar 
tu boca
si le 
has metido 
quien sabe 
qué cosas
eres 
morbosa 
enferma 
mala asquera 
una facilota 
ya eres 
famosa 
por infiel 
y mentirosa"
1390,Ingrato Amor,Luis Alberto Posada,"no esperes que yo venga arrepentido
pues mucho es lo que he sufrido por tu ingrato proceder
si lo tuyo solo fue un amor fingido
no más que un tiempo perdido
qué paso pues tú quieres
no creí que engañarás mi cariño
tan solo un rencor y olvidó me queda de ti mujer
no te cruces nunca más en mi camino
pues truncaste mi destino
no quiero volverte a ver
sigue tu vida con quien tú quieras
ya no me importa hoy no es ayer
en que deseaba volver contigo
todo ha cambiado porque conmigo fuiste muy cruel
no creí que engañarás mi cariño
tan solo un rencor y olvidó
me queda de ti mujer
no te cruces nunca más en mi camino
pues truncaste mi destino no quiero volverte a ver
sigue tu vida
con quien tú quieras
ya no me importa hoy no es ayer
en que deseaba volver contigo
todo ha cambiado porque conmigo fuiste muy cruel"
1391,Inhala part Dharius y Yayo,Dan Sanchez,"si no me equivoco algo grave debe ocurrirles y han venido a pedirme consejos
como le tiró mi profe
jeje a ver acérquense
con rap ataco perro flaco flow maniaco
y ni te pongas loco vato que en corto te aplaco
rapeo desde el 94 wey no seas pendejo
se ve que no eres calle pues no sabes de respeto
pero bueno qué le hacemos ya ni modo así viviste
no lo siento pero acepto que ser tú ha de ser muy triste
rimas sin chiste sin flow sin estilo las aniquilo
aquí fumando tranquilo
sigo prendido como el foco allá por tijuas
en el hong kong siguen bailando las morritas
allá en el banco van aumentando las cifras
ya no ando en hummer pero comoquiera me saca la clica
locos de los buenos bien descontrolados
lo que hacemos suena en todos lados
en el barrio están emocionados
compa puros corridos tumbados
en las redes veo muchos odiados
y nosotros acá andamos bien cuajados
bien ahogados bien fumados
nos hicieron los mandados
con dios y el diablo por un lado el 22 bien preparado
el cuerpo lleno de sustancias todos andamos zumbados
nomás nos tiran de lejos de frente se la pelaron
andamos con el clan en la silla bien parados
orgulloso estoy de la enseñanza de la calle
a chingarle duro y callar al perro que ladre
sé cómo hacer las cosas no andamos con tanto alarde
morir por ser sincero jamás por ser un cobarde
tengo la misión de ver el barrio en el top
esa ho la chupachupa piensa que es tutsi pop
todos bien tumbados bajo efecto del dope
tres ruedas y una línea y estoy paral show
locos de los buenos bien descontrolados
lo que hacemos suena en todos lados
en el barrio están emocionados
compa puros corridos tumbados
en las redes veo muchos odiados
y nosotros acá andamos bien cuajados
bien ahogados bien fumados
nos hicieron los mandados
ey me presento soy el yayo
vivo lo que escribo cada que me fumo un gallo
con mis warriors locotes que la rifan en el barrio
negocios como mercenario loqueras hay de diario
nada más lo necesario siempre bajo perfil
enemigo del comisario me cuida mi rosario
en ebanos brillando el hood representando
callando el hocico de los perros que andan ladrando
locos de los buenos bien descontrolados
lo que hacemos suena en todos lados
en el barrio están emocionados
compa puros corridos tumbados
en las redes veo muchos odiados
y nosotros acá andamos bien cuajados
bien ahogados bien fumados
nos hicieron los mandados
inhalala
andamos de coto con mi compa el dan
inhalala
ya sabes qué pedo con el pinche clan
inhalala
andamos de coto con mi compa el dan
inhalala
ya sabes qué pedo con el pinche clan
ey y de apodaca para el mundo
ya saben qué rollo pinches perros
clan records corridos tumbados dha compa yayo
ey representando sonora la ciudad del bacanora
donde se escuchan disparos a todas horas ya tú sabes"
1392,Inicio Del Final,Alfredo Olivas,"conservaba la vaga esperanza
aun conservaba en mi mente
la estúpida idea
hoy me limpio las lagañas
me lavo la cara
y pongo los pies en la tierra
hoy me doy cuenta que el mundo
no gira a mí alrededor
hoy me lastima la espina
que nunca mire en la flor
hoy pierdo lo invicto en el amor
tenía toda mi fe puesta
en tu cara tu mirada
sobre todo tu inocencia
tú jamás me diste alas
y ese pequeño detalle
yo nunca lo tome en cuenta
hoy se viene lo difícil
hoy tengo que asimilar
hoy se me comprime el alma
y no me deja respirar
hoy es el inicio del final
hoy me ocupare
de ser un poco más sencillo
en cuestiones de amores
en cuanto a ti
que te valla bien
y a mí
pues a mí quien sabe
tal vez te siga la huella
tal vez me pierda en el aire
aunque pensándolo bien
ya no me retractare
tengo que besar tus labios
acariciar tu piel
quiero acciones en tu vida
saberte mi mujer
espero que no sea tarde
para intentarlo otra vez
aunque pensándolo bien
ya no me retractare
tengo que besar tus labios
acariciar tu piel
quiero acciones en tu vida
saberte mi mujer
espero que no sea tarde
voy a buscar la manera
para restablecer
lo que llevaba avanzado
y lo recuperare
quiero que borres la imagen
fea que tienes de mí
y sé que voy a pintarte
una carita feliz"
1393,INMORTAL part Chuyin,Fuerza Regida,"entre pase y pase la neta no me acuerdo nada
traigo la quijada trabada
y las morritas bien clavadas
las traigo inhalando lavada
a esta hora no me importa nada
ahorita agarro hasta casadas
me gustan las interesadas
ya saben qué onda de volada
feria lavada soy importante
saben cuál es mi nombre en todas partes
vida prestada gozo a lo grande
se van cincuenta mil en un instante
mija qué bien lo haces
adicto a tenerte en mi cama
perverso el gusto por la dama
es que es bandida retirada
le gusta el party desvelada
de la cadena me jalaba
no llovió pero se mojaba
mientras mi esposa me marcaba
qué diría la cama si hablara
feria lavada soy importante
saben cuál es mi nombre en todas partes
la vida es prestada gozo a lo grande
se van cincuenta mil en un instante"
1394,Innecesario,Hernán Sepulveda,"si solo me querías besar
te hubieras marchado cuándo lo lograste y ya
pero no te gusté para ser tu juguete
mientras yo bien clavado diciendo
que te amaría para siempre
innecesario decirme que también
tú me querías
ilusionarme cada que me sonreías
enamorarme mientras qué te divertías
innecesario dejarme acostumbrado a tus besos
actuar cómo si fueras mía todo el tiempo
para mentir ya vi que si tienes talento
innecesario haber dejado mi corazón deshecho
innecesario decirme que también
tú me querías
ilusionarme cada que me sonreías
enamorarme mientras qué te divertías
innecesario dejarme acostumbrado a tus besos
actuar cómo si fueras mía todo el tiempo
para mentir ya vi que si tienes talento
innecesario haber dejado mi corazón deshecho"
1395,Inolvidable,Jenni Rivera,"lo mejor que te puedo desear es que te vaya mal
y lo peor que tú puedas hacer es querer regresar
lo mejor de tu vida fui yo no lo puedes negar
y lo peor de mi vida eres tú hoy me acabo de enterar
lo mejor que te pasó
fue conocerme a tu edad
y para olvidar mi amor
vas a tener que llorar
lo mejor que te pasó
fue conocerme a tu edad
no te olvidarás quién fui
eso lo puedo jurar
inolvidable así me dicen mis examores
afortunada y sin que te ofendas
tengo cariños que sí son mejores
inolvidable así me dicen y no son flores
correspondida y aunque te duela
estoy viviendo en muchos corazones
y esta es para que no se te olvide pedacito
lo mejor que te pasó
fue conocerme a tu edad
y para olvidar mi amor
vas a tener que llorar
lo mejor que te pasó
fue conocerme a tu edad
no te olvidarás quién fui
eso lo puedo jurar
inolvidable así me dicen mis examores
afortunada y sin que te ofendas
tengo cariños que sí son mejores
inolvidable así me dicen y no son flores
correspondida y aunque te duela
estoy viviendo en muchos corazones
inolvidable así me dicen mis examores
afortunada y sin que te ofendas
tengo cariños que sí son mejores
inolvidable así me dicen y no son flores
correspondida y aunque te duela
estoy viviendo en muchos corazones
y es neta me cae
i'm unforgetable baby"
1396,Inseparables part Ivan Cornejo,Yahritza Y Su Esencia,"de las noches que pasamos
nadie podrá separarnos
diles que tú a mí me quieres
y que es difícil sin no verme
manejando por las noches pensando si voy a verte
escuchando perro abandonado así me dejaste
yo solo quiero bueno para ti
allá tú si te alejas de mí
de mí de mí de mí
allá tú
y esta es pura lumbre
y pura manzanita
yo esperando tu llamada
desesperado tocando la guitarra
y mis padres dicen que no te quieren
porque dicen que no me mereces
no me importa voy a seguir hasta que seas mía
quiero que me abraces como lo hacías antes
quiero que me ahogue en tu calor
que no sientes mal dejar lo que empezamos ? 
no volverás a encontrar lo que teníamos
de mí de mí de mí
allá tú"
